Date,Price,Open,High,Low,Volume,Change(%),DayName,Year
2007-06-01,304.68,307.28,307.28,302.79,432247,0.86,Friday,2007
2007-05-31,302.09,307.25,307.25,300.0,1294123,-0.6,Thursday,2007
2007-05-30,303.91,312.5,312.5,302.55,650014,-1.26,Wednesday,2007
2007-05-29,307.79,306.23,308.75,305.0,741820,0.46,Tuesday,2007
2007-05-28,306.38,312.5,312.5,305.89,646293,-0.36,Monday,2007
2007-05-25,307.49,305.24,308.75,302.0,1311042,0.42,Friday,2007
2007-05-24,306.19,312.5,312.5,305.25,1138201,-0.7,Thursday,2007
2007-05-23,308.35,310.38,310.38,306.28,317953,0.22,Wednesday,2007
2007-05-22,307.66,309.38,311.0,305.26,1540056,-0.52,Tuesday,2007
2007-05-21,309.26,317.5,317.5,307.5,714211,-1.26,Monday,2007
2007-05-18,313.21,314.99,319.0,312.5,730251,0.23,Friday,2007
2007-05-17,312.5,308.28,313.43,307.5,732815,2.11,Thursday,2007
2007-05-16,306.05,316.25,316.25,302.64,1630904,-1.12,Wednesday,2007
2007-05-15,309.51,315.0,315.0,306.25,1050780,-0.98,Tuesday,2007
2007-05-14,312.56,319.63,319.63,311.53,315094,-0.19,Monday,2007
2007-05-11,313.14,312.5,314.75,302.5,966914,1.86,Friday,2007
2007-05-10,307.43,311.25,322.48,306.5,761050,-0.79,Thursday,2007
2007-05-09,309.88,325.0,325.0,306.25,1174957,-2.13,Wednesday,2007
2007-05-08,316.64,317.5,320.0,314.31,2047751,-0.5,Tuesday,2007
2007-05-07,318.23,320.5,321.23,316.29,1388332,-0.01,Monday,2007
2007-05-04,318.26,324.75,332.48,317.25,1775300,-1.33,Friday,2007
2007-05-03,322.55,318.7,323.7,318.14,1660757,1.91,Thursday,2007
2007-04-30,316.5,310.26,317.48,301.25,972013,2.55,Monday,2007
2007-04-27,308.63,308.75,309.13,304.31,1201321,-0.47,Friday,2007
2007-04-26,310.1,306.75,312.4,305.0,1485439,1.56,Thursday,2007
2007-04-25,305.34,306.25,306.73,302.0,5438101,-0.28,Wednesday,2007
2007-04-24,306.21,311.0,315.5,304.75,1730629,-1.84,Tuesday,2007
2007-04-23,311.95,313.75,317.45,311.25,566306,-0.78,Monday,2007
2007-04-20,314.41,313.0,316.99,312.53,717688,1.18,Friday,2007
2007-04-19,310.73,307.5,312.0,301.28,791163,-0.37,Thursday,2007
2007-04-18,311.88,313.5,316.25,310.25,713396,-0.22,Wednesday,2007
2007-04-17,312.56,321.43,328.75,309.5,2616241,-2.34,Tuesday,2007
2007-04-16,320.06,321.0,326.48,317.56,2496555,1.45,Monday,2007
2007-04-13,315.5,302.5,317.1,298.5,2444712,5.08,Friday,2007
2007-04-12,300.24,297.0,302.25,293.0,923739,0.87,Thursday,2007
2007-04-11,297.64,301.35,302.36,296.75,956584,-0.57,Wednesday,2007
2007-04-10,299.34,304.3,306.25,298.84,870060,-1.63,Tuesday,2007
2007-04-09,304.3,300.13,306.69,300.13,571131,1.93,Monday,2007
2007-04-05,298.55,299.86,301.5,296.53,633498,-0.35,Thursday,2007
2007-04-04,299.6,304.5,306.18,297.6,600624,-0.35,Wednesday,2007
2007-04-03,300.66,298.75,304.2,297.0,814213,1.13,Tuesday,2007
2007-04-02,297.3,302.5,305.0,296.25,968974,-3.62,Monday,2007
2007-03-30,308.46,312.09,313.7,305.06,701764,-1.16,Friday,2007
2007-03-29,312.09,297.24,314.2,297.24,2566656,3.94,Thursday,2007
2007-03-28,300.25,317.48,317.48,298.51,2204512,-4.79,Wednesday,2007
2007-03-26,315.34,321.25,324.68,313.81,1524684,-2.08,Monday,2007
2007-03-23,322.05,328.0,330.0,320.0,1316324,-1.14,Friday,2007
2007-03-22,325.76,319.25,326.75,319.25,1031398,2.84,Thursday,2007
2007-03-21,316.75,315.25,317.35,310.0,492509,1.12,Wednesday,2007
2007-03-20,313.25,315.0,319.13,312.0,693898,-0.63,Tuesday,2007
2007-03-19,315.23,304.08,316.19,300.45,303424,1.88,Monday,2007
2007-03-16,309.41,310.35,314.46,303.79,1056071,0.27,Friday,2007
2007-03-15,308.58,307.5,312.75,307.0,955822,1.71,Thursday,2007
2007-03-14,303.39,306.25,310.48,301.25,956237,-4.1,Wednesday,2007
2007-03-13,316.35,306.38,317.23,300.03,508022,2.46,Tuesday,2007
2007-03-12,308.75,306.18,313.43,302.75,909234,1.88,Monday,2007
2007-03-09,303.04,307.08,308.25,299.5,808037,-0.51,Friday,2007
2007-03-08,304.6,297.5,307.43,297.5,568747,2.23,Thursday,2007
2007-03-07,297.95,300.5,306.18,289.35,1110158,-0.45,Wednesday,2007
2007-03-06,299.31,302.5,333.75,290.28,905980,3.61,Tuesday,2007
2007-03-05,288.89,297.5,299.75,287.5,1280220,-4.39,Monday,2007
2007-03-02,302.14,313.7,315.0,300.25,1327938,-3.67,Friday,2007
2007-03-01,313.66,300.0,317.0,297.6,1964641,5.13,Thursday,2007
2007-02-28,298.35,308.25,311.24,293.0,2336989,-5.6,Wednesday,2007
2007-02-27,316.04,313.5,323.55,313.5,1177492,-1.71,Tuesday,2007
2007-02-26,321.53,318.0,323.46,308.13,1169421,0.69,Monday,2007
2007-02-23,319.34,323.75,324.88,318.25,791922,-1.31,Friday,2007
2007-02-22,323.58,325.0,328.1,321.5,1734778,0.82,Thursday,2007
2007-02-21,320.96,325.0,327.94,320.0,984547,-1.21,Wednesday,2007
2007-02-20,324.89,328.48,330.95,323.75,1350037,-0.78,Tuesday,2007
2007-02-19,327.45,325.35,329.68,323.8,1184674,1.36,Monday,2007
2007-02-15,323.06,316.25,325.0,306.28,918389,2.5,Thursday,2007
2007-02-14,315.19,313.25,316.75,310.0,784469,0.63,Wednesday,2007
2007-02-13,313.23,314.0,321.23,308.75,1032588,-0.23,Tuesday,2007
2007-02-12,313.95,312.5,324.68,312.5,446597,-2.45,Monday,2007
2007-02-09,321.85,327.35,329.36,320.79,498340,-1.31,Friday,2007
2007-02-08,326.13,327.85,328.73,324.34,662506,-0.14,Thursday,2007
2007-02-07,326.58,325.0,328.1,323.8,649996,0.61,Wednesday,2007
2007-02-06,324.6,328.25,328.48,322.51,852991,-0.57,Tuesday,2007
2007-02-05,326.45,326.25,328.48,323.5,752684,0.41,Monday,2007
2007-02-02,325.13,324.75,326.75,323.76,1068654,0.66,Friday,2007
2007-02-01,323.01,322.49,323.75,318.75,464976,1.1,Thursday,2007
2007-01-31,319.48,324.28,328.48,318.0,1216482,-1.53,Wednesday,2007
2007-01-29,324.44,328.75,328.75,322.75,745581,-1.34,Monday,2007
2007-01-25,328.86,331.25,342.25,325.73,1388494,0.63,Thursday,2007
2007-01-24,326.79,327.88,328.5,324.54,588787,0.34,Wednesday,2007
2007-01-23,325.68,328.28,328.49,325.0,781038,-0.82,Tuesday,2007
2007-01-22,328.36,325.03,330.6,322.51,795239,1.18,Monday,2007
2007-01-19,324.54,328.86,331.63,323.04,720514,-1.31,Friday,2007
2007-01-18,328.86,326.25,331.49,326.25,679954,0.83,Thursday,2007
2007-01-17,326.16,332.48,333.75,325.0,658457,-1.47,Wednesday,2007
2007-01-16,331.03,347.24,347.24,329.75,1906491,-0.17,Tuesday,2007
2007-01-15,331.59,337.5,342.0,325.01,3063958,0.18,Monday,2007
2007-01-12,330.99,322.54,332.25,322.54,1543937,3.63,Friday,2007
2007-01-11,319.41,299.73,324.5,299.73,1850166,3.42,Thursday,2007
2007-01-10,308.85,311.14,313.75,307.5,732857,-1.67,Wednesday,2007
2007-01-09,314.1,311.98,315.46,306.31,1005142,1.01,Tuesday,2007
2007-01-08,310.95,314.75,314.75,303.75,1237973,-1.52,Monday,2007
2007-01-05,315.75,316.25,317.15,313.28,679685,0.31,Friday,2007
2007-01-04,314.76,321.25,321.25,312.53,992675,-1.65,Thursday,2007
2007-01-03,320.04,313.25,322.0,309.79,1096243,2.53,Wednesday,2007
2007-01-02,312.13,307.35,314.5,304.0,386265,2.17,Tuesday,2007
2006-12-29,305.5,303.36,307.35,300.63,468617,0.83,Friday,2006
2006-12-28,302.98,301.35,305.0,297.0,604577,1.33,Thursday,2006
2006-12-27,299.0,298.75,301.5,295.26,598600,0.39,Wednesday,2006
2006-12-26,297.85,288.25,298.6,288.25,449348,3.24,Tuesday,2006
2006-12-22,288.49,283.75,290.0,282.03,437504,1.5,Friday,2006
2006-12-21,284.24,284.25,287.5,277.75,563954,0.73,Thursday,2006
2006-12-20,282.19,287.5,291.96,278.76,938915,-1.15,Wednesday,2006
2006-12-19,285.46,295.25,295.95,281.25,905907,-3.34,Tuesday,2006
2006-12-18,295.31,288.75,297.1,281.0,587856,1.81,Monday,2006
2006-12-15,290.05,292.1,292.1,287.0,576429,0.92,Friday,2006
2006-12-14,287.4,276.26,290.0,276.26,729006,2.57,Thursday,2006
2006-12-13,280.21,280.13,285.25,270.09,904305,0.03,Wednesday,2006
2006-12-12,280.13,292.5,295.0,276.25,1279575,-4.51,Tuesday,2006
2006-12-11,293.36,293.75,297.25,283.5,1069858,-0.3,Monday,2006
2006-12-08,294.23,299.75,299.75,293.34,471817,-1.46,Friday,2006
2006-12-07,298.58,301.25,308.61,296.78,718218,-0.36,Thursday,2006
2006-12-06,299.65,293.05,301.75,293.05,795214,0.56,Wednesday,2006
2006-12-05,297.98,302.43,302.43,296.25,529119,-0.04,Tuesday,2006
2006-12-04,298.1,300.0,302.75,297.5,558523,0.26,Monday,2006
2006-12-01,297.34,300.0,300.0,295.31,940535,-0.79,Friday,2006
2006-11-30,299.7,293.2,301.25,291.5,1563638,2.94,Thursday,2006
2006-11-29,291.14,290.0,292.2,287.5,650789,1.28,Wednesday,2006
2006-11-28,287.46,287.5,289.0,277.79,670740,-0.94,Tuesday,2006
2006-11-27,290.2,287.5,291.0,287.5,733427,0.94,Monday,2006
2006-11-24,287.5,287.5,289.23,284.04,801326,0.51,Friday,2006
2006-11-23,286.04,289.0,292.35,285.0,967581,-0.34,Thursday,2006
2006-11-22,287.03,288.5,292.75,283.84,1397866,-0.04,Wednesday,2006
2006-11-21,287.14,279.05,288.0,278.5,1039538,2.75,Tuesday,2006
2006-11-20,279.46,271.26,280.25,266.39,1293734,2.07,Monday,2006
2006-11-17,273.79,273.5,274.38,270.3,555421,0.72,Friday,2006
2006-11-16,271.84,275.0,276.5,270.88,525422,-0.86,Thursday,2006
2006-11-15,274.2,278.75,280.5,272.64,674510,-0.85,Wednesday,2006
2006-11-14,276.56,270.25,277.5,270.25,1500965,2.83,Tuesday,2006
2006-11-13,268.94,267.7,270.0,266.53,505829,0.66,Monday,2006
2006-11-10,267.18,267.5,273.68,266.28,828369,0.48,Friday,2006
2006-11-09,265.9,267.25,268.75,263.34,841355,0.03,Thursday,2006
2006-11-08,265.83,266.25,267.73,262.79,609190,-0.17,Wednesday,2006
2006-11-07,266.29,268.5,271.23,265.05,804795,0.54,Tuesday,2006
2006-11-06,264.85,266.63,267.48,264.0,634223,-0.71,Monday,2006
2006-11-03,266.74,271.25,272.0,264.5,786110,-1.21,Friday,2006
2006-11-02,270.01,272.5,272.5,268.0,551094,-0.29,Thursday,2006
2006-11-01,270.8,274.25,276.48,270.08,477726,-0.36,Wednesday,2006
2006-10-31,271.78,270.0,274.7,268.78,857734,0.72,Tuesday,2006
2006-10-30,269.84,269.0,272.0,265.05,1038543,0.44,Monday,2006
2006-10-27,268.66,270.29,272.5,265.6,781602,-0.43,Friday,2006
2006-10-26,269.81,270.25,272.98,268.75,1285053,-0.08,Thursday,2006
2006-10-23,270.03,273.73,273.73,265.35,331976,-0.96,Monday,2006
2006-10-21,272.64,277.25,277.25,272.03,106826,0.09,Saturday,2006
2006-10-20,272.4,275.0,275.5,271.53,532351,-0.26,Friday,2006
2006-10-19,273.1,276.5,278.19,270.66,775905,-1.25,Thursday,2006
2006-10-18,276.56,277.53,279.25,275.25,1248771,-0.96,Wednesday,2006
2006-10-17,279.23,285.5,292.44,277.5,2187304,-1.13,Tuesday,2006
2006-10-16,282.43,281.25,287.5,278.75,2431765,2.37,Monday,2006
2006-10-13,275.9,272.35,280.0,270.53,1218528,1.94,Friday,2006
2006-10-12,270.64,262.5,271.25,260.25,1263212,3.62,Thursday,2006
2006-10-11,261.19,257.5,269.85,257.5,1693429,3.29,Wednesday,2006
2006-10-10,252.88,250.75,254.45,250.75,692445,0.93,Tuesday,2006
2006-10-09,250.54,246.25,252.25,245.14,386708,0.8,Monday,2006
2006-10-06,248.55,250.25,251.75,247.0,691736,-0.56,Friday,2006
2006-10-05,249.94,249.5,252.25,248.25,1462350,1.25,Thursday,2006
2006-10-04,246.85,254.0,254.0,245.84,1736907,-2.65,Wednesday,2006
2006-10-03,253.58,258.75,258.75,252.25,408178,-0.76,Tuesday,2006
2006-09-29,255.51,255.53,258.78,255.0,438201,0.16,Friday,2006
2006-09-28,255.11,261.26,262.25,253.25,1530393,-2.13,Thursday,2006
2006-09-27,260.66,262.5,263.75,259.04,838185,-0.16,Wednesday,2006
2006-09-26,261.08,257.5,262.5,256.23,929252,1.83,Tuesday,2006
2006-09-25,256.4,261.75,262.5,255.56,337395,-1.34,Monday,2006
2006-09-22,259.89,261.25,263.46,257.53,622161,-1.28,Friday,2006
2006-09-21,263.25,258.0,264.48,254.5,1276796,2.23,Thursday,2006
2006-09-20,257.51,252.75,258.5,248.53,673974,1.98,Wednesday,2006
2006-09-19,252.51,249.25,255.0,247.6,993486,1.39,Tuesday,2006
2006-09-18,249.04,251.75,252.75,248.03,347597,-0.65,Monday,2006
2006-09-15,250.68,253.5,253.5,249.18,589925,-1.05,Friday,2006
2006-09-14,253.35,252.25,254.0,250.48,597182,1.34,Thursday,2006
2006-09-13,249.99,245.75,252.0,245.25,576908,2.25,Wednesday,2006
2006-09-12,244.48,238.75,245.0,238.0,458814,2.57,Tuesday,2006
2006-09-11,238.36,249.75,249.75,237.25,1018370,-3.79,Monday,2006
2006-09-08,247.75,251.5,251.5,246.25,392641,0.43,Friday,2006
2006-09-07,246.68,245.08,248.75,245.08,395896,-0.69,Thursday,2006
2006-09-06,248.4,254.38,254.38,247.78,700108,-1.21,Wednesday,2006
2006-09-05,251.45,255.75,257.5,250.25,986322,-1.12,Tuesday,2006
2006-09-04,254.29,249.75,255.0,249.75,502623,1.79,Monday,2006
2006-09-01,249.81,249.0,250.25,247.78,432182,0.12,Friday,2006
2006-08-31,249.51,246.0,251.0,246.0,1519214,1.45,Thursday,2006
2006-08-30,245.95,247.78,248.75,245.26,686193,-0.64,Wednesday,2006
2006-08-29,247.53,246.25,248.0,245.75,669899,0.92,Tuesday,2006
2006-08-28,245.28,243.75,246.33,242.08,575079,0.69,Monday,2006
2006-08-25,243.6,242.75,244.23,241.91,652938,0.41,Friday,2006
2006-08-24,242.6,242.5,243.73,238.31,592463,0.76,Thursday,2006
2006-08-23,240.78,244.0,244.69,240.03,624434,-1.26,Wednesday,2006
2006-08-22,243.85,243.0,245.75,242.5,544524,0.63,Tuesday,2006
2006-08-21,242.33,244.0,244.0,239.25,603522,-0.04,Monday,2006
2006-08-18,242.43,241.25,243.13,240.0,450910,1.0,Friday,2006
2006-08-17,240.04,243.75,245.75,239.5,624292,-1.24,Thursday,2006
2006-08-16,243.05,244.75,246.13,242.0,951067,0.78,Wednesday,2006
2006-08-14,241.16,243.44,243.75,239.75,430357,-0.31,Monday,2006
2006-08-11,241.9,242.48,243.46,239.25,473493,0.19,Friday,2006
2006-08-10,241.44,240.25,243.75,240.0,569781,-0.04,Thursday,2006
2006-08-09,241.53,237.5,243.75,235.88,513030,1.19,Wednesday,2006
2006-08-08,238.7,235.0,239.5,233.75,294600,2.0,Tuesday,2006
2006-08-07,234.03,237.75,238.0,232.75,429991,-1.31,Monday,2006
2006-08-04,237.14,240.0,240.95,235.75,668550,0.41,Friday,2006
2006-08-03,236.18,235.63,238.0,234.28,752568,0.48,Thursday,2006
2006-08-02,235.05,231.25,235.63,230.0,446183,0.88,Wednesday,2006
2006-08-01,233.0,215.75,234.94,215.75,440627,-0.44,Tuesday,2006
2006-07-31,234.04,233.75,241.25,232.5,431175,0.83,Monday,2006
2006-07-28,232.11,235.03,243.74,231.0,754902,-2.25,Friday,2006
2006-07-27,237.46,236.88,239.99,234.44,924981,0.58,Thursday,2006
2006-07-26,236.1,232.25,236.88,229.06,738590,2.25,Wednesday,2006
2006-07-25,230.91,230.0,231.88,228.13,579575,1.61,Tuesday,2006
2006-07-24,227.26,224.38,229.0,216.88,853136,2.86,Monday,2006
2006-07-21,220.94,224.75,225.6,219.08,548958,-2.14,Friday,2006
2006-07-20,225.77,221.99,227.5,221.25,789090,2.77,Thursday,2006
2006-07-19,219.69,235.25,236.88,218.19,1755798,-4.2,Wednesday,2006
2006-07-18,229.31,232.5,243.75,226.94,1380492,-1.32,Tuesday,2006
2006-07-17,232.38,235.6,239.25,231.38,1124604,-0.82,Monday,2006
2006-07-14,234.29,230.0,237.0,228.14,618726,0.37,Friday,2006
2006-07-13,233.42,236.5,237.34,231.28,672947,-1.21,Thursday,2006
2006-07-12,236.29,222.5,238.63,222.5,1190202,6.8,Wednesday,2006
2006-07-11,221.24,225.0,226.88,220.39,452373,-1.58,Tuesday,2006
2006-07-10,224.79,217.5,227.2,217.5,482414,2.95,Monday,2006
2006-07-07,218.34,227.46,228.98,217.5,366084,-3.19,Friday,2006
2006-07-06,225.54,228.5,229.0,224.02,288865,-2.08,Thursday,2006
2006-07-05,230.33,227.13,232.75,225.0,530634,1.52,Wednesday,2006
2006-07-04,226.89,226.38,228.88,225.63,448096,0.83,Tuesday,2006
2006-07-03,225.03,217.75,225.94,216.55,535690,3.54,Monday,2006
2006-06-30,217.34,216.88,220.88,213.21,681220,3.45,Friday,2006
2006-06-29,210.1,213.75,215.0,208.75,789822,-1.05,Thursday,2006
2006-06-28,212.33,202.5,214.07,200.75,598175,3.29,Wednesday,2006
2006-06-27,205.57,207.25,207.25,200.0,625329,0.68,Tuesday,2006
2006-06-26,204.19,215.0,215.0,202.26,821882,-3.93,Monday,2006
2006-06-25,212.54,206.25,214.36,206.25,32940,0.32,Sunday,2006
2006-06-23,211.86,206.25,212.5,203.13,413090,1.08,Friday,2006
2006-06-22,209.59,206.25,211.25,206.25,458513,2.16,Thursday,2006
2006-06-21,205.16,202.5,205.88,199.38,745437,2.11,Wednesday,2006
2006-06-20,200.92,211.0,211.0,200.0,460990,-3.65,Tuesday,2006
2006-06-19,208.54,210.0,210.63,204.53,536761,-0.99,Monday,2006
2006-06-16,210.63,198.25,214.38,197.55,1048771,8.67,Friday,2006
2006-06-15,193.82,198.25,198.25,187.63,745920,4.51,Thursday,2006
2006-06-14,185.46,195.24,203.12,181.41,1598252,-5.52,Wednesday,2006
2006-06-13,196.29,202.63,203.68,195.13,342123,-4.17,Tuesday,2006
2006-06-12,204.84,212.38,212.38,202.63,448988,-1.94,Monday,2006
2006-06-09,208.89,209.31,211.5,203.13,507739,1.41,Friday,2006
2006-06-08,205.99,215.63,215.63,201.4,670124,-3.29,Thursday,2006
2006-06-07,212.99,225.0,225.0,211.66,676317,-2.57,Wednesday,2006
2006-06-06,218.61,218.1,223.48,211.25,371392,-1.06,Tuesday,2006
2006-06-05,220.95,224.25,225.55,219.28,401460,-1.47,Monday,2006
2006-06-02,224.25,214.36,225.0,211.0,526695,4.95,Friday,2006
2006-06-01,213.67,228.13,228.13,211.25,742845,-4.12,Thursday,2006
2006-05-31,222.86,230.14,230.14,216.25,721232,-4.16,Wednesday,2006
2006-05-30,232.54,233.13,236.89,229.38,564507,0.53,Tuesday,2006
2006-05-29,231.32,233.13,233.13,230.04,350336,-0.84,Monday,2006
2006-05-26,233.29,236.25,237.5,230.13,276023,-0.57,Friday,2006
2006-05-25,234.62,222.5,237.3,218.13,729881,4.82,Thursday,2006
2006-05-24,223.83,233.75,235.0,220.0,713196,-2.16,Wednesday,2006
2006-05-23,228.78,225.0,234.25,212.63,673517,2.79,Tuesday,2006
2006-05-22,222.56,240.0,240.0,218.0,587427,-5.91,Monday,2006
2006-05-19,236.54,243.75,244.98,231.44,608527,-1.73,Friday,2006
2006-05-18,240.71,248.75,249.99,237.5,567795,-4.51,Thursday,2006
2006-05-17,252.07,249.38,252.5,248.75,167921,2.12,Wednesday,2006
2006-05-16,246.84,244.99,249.38,239.98,333946,0.71,Tuesday,2006
2006-05-15,245.11,247.5,250.13,240.0,504313,-1.77,Monday,2006
2006-05-12,249.52,251.38,253.11,246.29,347142,-1.12,Friday,2006
2006-05-11,252.34,253.66,253.66,250.68,245503,-0.15,Thursday,2006
2006-05-10,252.71,255.55,255.88,250.29,247274,-0.16,Wednesday,2006
2006-05-09,253.11,254.0,255.55,250.63,225049,0.27,Tuesday,2006
2006-05-08,252.43,252.63,261.5,251.25,185589,0.64,Monday,2006
2006-05-05,250.83,256.88,256.88,249.38,338815,-1.81,Friday,2006
2006-05-04,255.46,253.5,257.24,252.66,491228,0.6,Thursday,2006
2006-05-03,253.94,253.0,254.99,251.88,393520,0.91,Wednesday,2006
2006-05-02,251.64,248.0,253.05,247.5,779910,1.71,Tuesday,2006
2006-04-29,247.42,248.88,250.36,246.38,97805,0.06,Saturday,2006
2006-04-28,247.26,238.38,248.88,228.79,661545,1.66,Friday,2006
2006-04-27,243.23,242.79,250.38,241.25,895606,0.18,Thursday,2006
2006-04-26,242.79,241.0,244.5,238.75,883892,0.8,Wednesday,2006
2006-04-25,240.87,247.49,247.49,237.38,712776,-2.64,Tuesday,2006
2006-04-24,247.41,249.75,249.96,245.63,654351,-0.99,Monday,2006
2006-04-21,249.88,250.0,253.74,245.63,621625,0.46,Friday,2006
2006-04-20,248.74,252.49,253.12,246.88,787118,-1.13,Thursday,2006
2006-04-19,251.59,253.63,256.25,249.75,1225414,0.16,Wednesday,2006
2006-04-18,251.19,247.25,261.0,247.25,1847311,5.4,Tuesday,2006
2006-04-17,238.32,228.13,238.88,226.91,1211094,6.09,Monday,2006
2006-04-13,224.64,225.63,228.71,221.25,1075209,0.92,Thursday,2006
2006-04-12,222.6,237.28,237.5,220.38,1644672,-5.98,Wednesday,2006
2006-04-10,236.76,237.5,239.99,235.0,879305,0.25,Monday,2006
2006-04-07,236.16,243.5,249.63,234.38,923195,-2.22,Friday,2006
2006-04-05,241.51,243.76,245.64,240.0,347116,-0.85,Wednesday,2006
2006-04-04,243.57,243.8,245.0,242.51,371451,-0.11,Tuesday,2006
2006-04-03,243.84,240.88,244.5,240.0,388209,1.84,Monday,2006
2006-03-31,239.44,244.74,244.74,238.75,365021,-2.67,Friday,2006
2006-03-30,246.01,237.86,251.25,237.86,723021,3.68,Thursday,2006
2006-03-29,237.27,234.88,237.86,233.38,535537,0.56,Wednesday,2006
2006-03-28,235.95,237.5,238.88,235.13,468909,-0.18,Tuesday,2006
2006-03-27,236.37,236.88,238.75,235.69,366054,-0.03,Monday,2006
2006-03-24,236.43,235.88,238.13,233.63,364673,0.92,Friday,2006
2006-03-23,234.28,237.5,239.88,233.53,330561,-1.01,Thursday,2006
2006-03-22,236.67,240.0,240.0,235.15,640146,-1.14,Wednesday,2006
2006-03-21,239.4,238.5,241.88,237.33,662673,0.38,Tuesday,2006
2006-03-20,238.5,234.25,239.38,233.19,876609,2.52,Monday,2006
2006-03-17,232.63,230.0,235.06,230.0,741530,1.39,Friday,2006
2006-03-16,229.43,227.13,229.99,225.79,575008,1.79,Thursday,2006
2006-03-14,225.39,228.11,228.46,223.89,434682,-1.4,Tuesday,2006
2006-03-13,228.58,221.73,230.95,221.73,897319,3.68,Monday,2006
2006-03-10,220.46,211.5,221.88,211.25,804368,2.25,Friday,2006
2006-03-09,215.61,215.0,216.0,211.25,582839,0.13,Thursday,2006
2006-03-08,215.32,216.5,217.5,213.13,476686,-0.13,Wednesday,2006
2006-03-07,215.59,217.52,218.75,215.0,248146,-1.12,Tuesday,2006
2006-03-06,218.04,214.5,219.13,213.75,453948,2.26,Monday,2006
2006-03-03,213.22,217.75,217.75,212.17,265555,-2.07,Friday,2006
2006-03-02,217.73,218.18,219.25,215.04,409712,0.09,Thursday,2006
2006-03-01,217.53,212.5,218.18,210.91,563269,2.32,Wednesday,2006
2006-02-28,212.6,211.88,213.0,208.75,352718,0.62,Tuesday,2006
2006-02-27,211.29,208.38,211.88,208.3,315139,1.21,Monday,2006
2006-02-24,208.76,208.78,210.0,207.04,137167,-0.03,Friday,2006
2006-02-23,208.82,207.5,211.24,207.5,517698,0.52,Thursday,2006
2006-02-22,207.73,208.75,208.75,206.41,144574,-0.25,Wednesday,2006
2006-02-21,208.25,206.88,208.88,206.39,287655,0.98,Tuesday,2006
2006-02-20,206.23,204.88,206.88,203.43,330451,1.53,Monday,2006
2006-02-17,203.13,206.25,207.05,202.5,365431,-0.25,Friday,2006
2006-02-16,203.64,203.13,204.98,201.5,660561,0.6,Thursday,2006
2006-02-15,202.42,205.99,205.99,200.63,526165,0.05,Wednesday,2006
2006-02-14,202.32,208.75,208.75,201.75,870258,-1.97,Tuesday,2006
2006-02-13,206.38,208.7,208.75,206.0,252568,-1.11,Monday,2006
2006-02-10,208.7,208.77,209.75,205.63,341025,0.43,Friday,2006
2006-02-08,207.81,208.25,209.01,206.54,416581,-0.69,Wednesday,2006
2006-02-07,209.26,210.0,211.69,205.53,875348,-0.3,Tuesday,2006
2006-02-06,209.88,203.74,210.38,203.29,361872,2.96,Monday,2006
2006-02-03,203.85,204.99,205.98,201.55,544690,-0.37,Friday,2006
2006-02-02,204.6,208.75,209.5,203.71,391967,-1.79,Thursday,2006
2006-02-01,208.33,207.0,209.75,206.3,487087,-0.23,Wednesday,2006
2006-01-31,208.8,209.95,209.95,206.54,187895,0.69,Tuesday,2006
2006-01-30,207.36,208.18,209.95,206.51,172893,-0.01,Monday,2006
2006-01-27,207.39,210.0,210.0,206.33,375477,0.48,Friday,2006
2006-01-25,206.4,206.13,207.49,205.44,795717,0.52,Wednesday,2006
2006-01-24,205.33,204.38,206.13,203.8,236258,1.26,Tuesday,2006
2006-01-23,202.77,204.38,204.38,201.41,285034,-1.33,Monday,2006
2006-01-20,205.5,206.88,208.73,204.38,411780,-0.38,Friday,2006
2006-01-19,206.29,202.98,206.84,202.98,446841,1.9,Thursday,2006
2006-01-18,202.44,202.28,202.98,200.26,395640,-0.24,Wednesday,2006
2006-01-17,202.93,201.38,205.0,201.25,469132,0.92,Tuesday,2006
2006-01-16,201.09,206.38,206.38,200.32,600614,-2.61,Monday,2006
2006-01-13,206.47,210.0,211.25,205.5,451071,-1.31,Friday,2006
2006-01-12,209.21,206.63,211.13,201.88,1739962,0.07,Thursday,2006
2006-01-10,209.06,211.25,212.48,207.63,496581,-0.98,Tuesday,2006
2006-01-09,211.12,213.77,216.25,210.13,485409,-0.98,Monday,2006
2006-01-06,213.2,216.88,217.49,211.5,370718,-1.54,Friday,2006
2006-01-05,216.54,218.13,218.25,215.24,178978,-0.62,Thursday,2006
2006-01-04,217.89,217.5,218.74,215.28,443202,0.57,Wednesday,2006
2006-01-03,216.65,210.66,217.49,210.25,424617,2.7,Tuesday,2006
2006-01-02,210.95,213.5,213.86,210.17,206688,-0.9,Monday,2006
2005-12-30,212.86,210.0,214.99,210.0,297531,-0.42,Friday,2005
2005-12-29,213.76,211.25,214.99,210.21,432723,1.45,Thursday,2005
2005-12-28,210.71,211.88,213.75,209.58,322757,-0.73,Wednesday,2005
2005-12-27,212.27,207.84,212.88,205.38,195651,2.12,Tuesday,2005
2005-12-26,207.86,209.25,209.25,207.03,203160,-0.53,Monday,2005
2005-12-23,208.97,210.88,213.13,208.13,306879,-0.77,Friday,2005
2005-12-22,210.59,211.25,212.46,209.87,314901,-0.08,Thursday,2005
2005-12-21,210.76,213.13,214.33,208.88,410304,-0.44,Wednesday,2005
